2 	0.1 	1.34993e-17 	1.00149 	-0.00550796 	7.87363e-20
2 	0.3 	1.62749e-17 	0.999497 	-0.00633475 	2.14255e-20
2 	0.5 	1.90504e-17 	0.996941 	-0.00597046 	2.81655e-19
2 	0.7 	2.00913e-17 	0.993168 	-0.00590314 	6.85353e-18
2 	0.9 	1.77809e-17 	0.988695 	-0.00510209 	7.10089e-18
2 	1.1 	4.47874e-18 	0.983497 	-0.00453286 	5.56388e-19
2 	1.3 	3.09096e-18 	0.97839 	-0.00331341 	7.62619e-18
2 	1.5 	3.15404e-19 	0.972917 	-0.00256664 	7.88185e-18
2 	1.7 	-1.07237e-18 	0.967737 	-0.00109646 	7.19862e-19
2 	1.9 	-3.81639e-18 	0.961695 	-0.000334073 	7.55775e-18
2 	2.1 	4.32104e-18 	0.961695 	0.000334073 	-4.37575e-19
2 	2.3 	3.81639e-18 	0.967737 	0.00109646 	-8.22056e-18
2 	2.5 	2.08167e-18 	0.972917 	0.00256664 	-7.60463e-19
2 	2.7 	2.08167e-18 	0.97839 	0.00331341 	-1.72651e-19
2 	2.9 	3.45368e-18 	0.983497 	0.00453286 	-2.60072e-19
2 	3.1 	-6.245e-18 	0.988695 	0.00510209 	-1.09484e-19
2 	3.3 	-7.97973e-18 	0.993168 	0.00590314 	-7.15895e-20
2 	3.5 	-9.71445e-18 	0.996941 	0.00597046 	-2.06131e-19
2 	3.7 	-9.71445e-18 	0.999497 	0.00633475 	-4.1216e-19
2 	3.9 	-9.03633e-18 	1.00149 	0.00550796 	-2.73761e-19
